Taxa	BMI change per day (kg/m2)_All	BMI change per day (kg/m2)_CEED	BMI change per day (kg/m2)_ACUTE
Arsenophonus endosymbiont of Aleurodicus dispersus	0.771969989193491	0.999988768866776	0.970560660434928
Arsenophonus nasoniae	0.755622575151062	0.999988768866776	0.837010939239431
Arthrobacter alpinus	0.311009567792894	0.999988768866776	0.194531456475481
Arthrobacter crystallopoietes	0.0480785760588939	0.999988768866776	0.0119660619316796
Arthrobacter dokdonellae	0.0640629074617356	0.999988768866776	0.0295702255278991
Arthrobacter sp. 24S4-2	0.638673967683102	0.999988768866776	0.614530099825148
Arthrobacter sp. ERGS1:01	0.0389464536579446	0.999988768866776	0.00952546228041382
Arthrobacter sp. FB24	0.125883745737049	0.999988768866776	0.0360870019323632
Arthrobacter sp. KBS0702	0.0430627514362971	0.999988768866776	0.00897502967633587
Arthrobacter sp. PAMC 25486	0.409336759437974	0.999988768866776	0.147197098955951
Arthrobacter sp. PAMC25564	0.363521786798278	0.999988768866776	0.164974740940598
Arthrobacter sp. PGP41	0.862389568546934	0.999988768866776	0.539742086741708
Arthrobacter sp. QXT-31	0.133822196087059	0.999988768866776	0.0500434011311604
Arthrobacter sp. U41	0.0822731872766753	0.999988768866776	0.0314693743624877
Arthrobacter sp. UKPF54-2	0.307775024823189	0.999988768866776	0.137097105988765
Arthrobacter sp. YC-RL1	0.359905952149582	0.999988768866776	0.223474664079151
Arthrobacter sp. YN	0.185316547372818	0.999988768866776	0.0280660157321379
Arthrobacter sp. ZXY-2	0.544048175020421	0.999988768866776	0.442937030632642
Arthrospira platensis	0.654471432296078	0.999988768866776	0.829509398231969
Asaia bogorensis	0.79260479071077	0.999988768866776	0.73025322300086
Aspergillus fumigatus	0.437942518323573	0.999988768866776	0.240123869265622
Aspergillus oryzae	0.0423670697831906	0.999988768866776	0.0281536891820022
Asticcacaulis excentricus	0.409484213854207	0.999988768866776	0.451446546686623
Athalassotoga saccharophila	0.973399103948334	0.999988768866776	0.953132294058197
Atlantibacter hermannii	0.187488048475074	0.999988768866776	0.165996810345277
Atopobium parvulum	0.15318495861998	0.999988768866776	0.0864058450639911
Aurantimicrobium minutum	0.262035129635096	0.999988768866776	0.148044043770989
Aurantimicrobium sp. MWH-Mo1	0.0817860576169186	0.999988768866776	0.0142257466078982
Auraticoccus monumenti	0.211186012314267	0.999988768866776	0.129857841764428
Aureimonas sp. AU20	0.0562015553293112	0.999988768866776	0.010553998631996
Aureitalea sp. RR4-38	0.594268799901334	0.999988768866776	0.43289726463657
Auricoccus indicus	0.858925978885032	0.999988768866776	0.794143076094532
Auritidibacter sp. NML130574	0.509206973702402	0.999988768866776	0.428328100555993
Austwickia chelonae	0.553501782297036	0.999988768866776	0.535378550489659
Avibacterium paragallinarum	0.512365862067213	0.999988768866776	0.686973360758403
Avibacterium volantium	0.290884179981843	0.999988768866776	0.91858117603267
Azoarcus communis	0.0337091795090393	0.999988768866776	0.00973081733221369
Azoarcus olearius	0.175508315848717	0.999988768866776	0.0207573736593346
Azoarcus sp. BH72	0.178796446026607	0.999988768866776	0.0491084420333035
Azoarcus sp. CIB	0.120093404102301	0.999988768866776	0.0519324511317234
Azoarcus sp. DD4	0.118776548536622	0.999988768866776	0.0479694994424786
Azoarcus sp. DN11	0.0585483840619806	0.999988768866776	0.0269947648755286
Azoarcus sp. KH32C	0.168785108279745	0.999988768866776	0.0674906375237827
Azoarcus sp. SY39	0.0659620769849642	0.999988768866776	0.0207573736593346
Azorhizobium caulinodans	0.0362713137855213	0.999988768866776	0.00835684396473037
Azospira oryzae	0.0705159999158392	0.999988768866776	0.0192614774424686
Azospira sp. I09	0.0440839569560599	0.999988768866776	0.00853106528447383
Azospirillum brasilense	0.0698742057829605	0.999988768866776	0.0417009256640848
Azospirillum humicireducens	0.0337091795090393	0.999988768866776	0.00897502967633587
Azospirillum lipoferum	0.14426315891123	0.999988768866776	0.09442472172437
Azospirillum sp. CFH 70021	0.0337091795090393	0.999988768866776	0.0057576673717741
Azospirillum sp. M2T2B2	0.193927115882471	0.999988768866776	0.0846275379509162
Azospirillum sp. TSA2s	0.0499681697942028	0.999988768866776	0.0122351331027251
Azospirillum sp. TSH100	0.225276652328575	0.999988768866776	0.108848976517563
Azospirillum sp. TSH58	0.131460684387097	0.999988768866776	0.0675009856284922
Azospirillum thiophilum	0.0760759616503712	0.999988768866776	0.035347152171707
Azotobacter chroococcum	0.266049530696152	0.999988768866776	0.236150873807658
Azotobacter salinestris	0.0908157469904657	0.999988768866776	0.0418095613740021
Azotobacter vinelandii	0.0861893330292266	0.999988768866776	0.0268583982148604
Bacillaceae bacterium TKL69	0.300085062213611	0.999988768866776	0.397677435309403
Bacillus albus	0.795035804584335	0.999988768866776	0.759204710710867
Bacillus altitudinis	0.821957627718764	0.999988768866776	0.743859606969372
Bacillus amyloliquefaciens	0.99877843490891	0.999988768866776	0.923725299660051
Bacillus anthracis	0.675438674957338	0.999988768866776	0.590197950399058
Bacillus asahii	0.649265261512227	0.999988768866776	0.813924813906165
Bacillus atrophaeus	0.868690320160052	0.999988768866776	0.912558316779996
Bacillus beveridgei	0.35748735868025	0.999988768866776	0.396164634183221
Bacillus butanolivorans	0.751241800233703	0.999988768866776	0.824556455066049
Bacillus cellulosilyticus	0.498173236307771	0.999988768866776	0.303083925912752
Bacillus cereus	0.879401911568416	0.999988768866776	0.911924719491367
Bacillus ciccensis	0.723337670464351	0.999988768866776	0.494885843013267
Bacillus circulans	0.779986415709485	0.999988768866776	0.880538318329129
Bacillus clausii	0.847344993530039	0.999988768866776	0.803424023995278
Bacillus coagulans	0.934247424615141	0.999988768866776	0.984847696156138
Bacillus cohnii	0.95356554786603	0.999988768866776	0.964764242200374
Bacillus cytotoxicus	0.637522821780767	0.999988768866776	0.75915506125514
Bacillus filamentosus	0.719983437708205	0.999988768866776	0.73584698643022
Bacillus flexus	0.651214897483965	0.999988768866776	0.889957304838422
Bacillus foraminis	0.959487735182759	0.999988768866776	0.94829578121508
Bacillus freudenreichii	0.290162195871169	0.999988768866776	0.188392185368401
Bacillus glycinifermentans	0.616179040200122	0.999988768866776	0.629574267598878
Bacillus gobiensis	0.950048909423541	0.999988768866776	0.9600676594427
Bacillus halodurans	0.363783728227804	0.999988768866776	0.40146504421242
Bacillus halotolerans	0.902660811938499	0.999988768866776	0.993428979377232
Bacillus horikoshii	0.367940331797297	0.999988768866776	0.378940486761028
Bacillus infantis	0.607048720536392	0.999988768866776	0.746484207695971
Bacillus jeotgali	0.768459506372442	0.999988768866776	0.723894206278842
Bacillus kochii	0.704648242571101	0.999988768866776	0.884395042844919
Bacillus krulwichiae	0.968307105836175	0.999988768866776	0.982352158134168
Bacillus lehensis	0.558009920000375	0.999988768866776	0.530192925880006
Bacillus lentus	0.467297332243748	0.999988768866776	0.378828617986582
Bacillus licheniformis	0.139693980129465	0.999988768866776	0.0735064655773502
Bacillus litoralis	0.988609537140181	0.999988768866776	0.96537837730857
Bacillus luti	0.759277629533368	0.999988768866776	0.805349082397424
Bacillus marisflavi	0.771885120989699	0.999988768866776	0.719461135919233
Bacillus megaterium	0.858925978885032	0.999988768866776	0.964014808429656
Bacillus mesonae	0.68726044990184	0.999988768866776	0.728877587417036
Bacillus methanolicus	0.647156875235262	0.999988768866776	0.603871040606925
Bacillus miscanthi	0.950048909423541	0.999988768866776	0.919833023330421
Bacillus muralis	0.4850237673788	0.999988768866776	0.560915425547454
Bacillus mycoides	0.225263505655213	0.999988768866776	0.255057321851967
Bacillus oceanisediminis	0.87005240687786	0.999988768866776	0.850561911550999
Bacillus paralicheniformis	0.561368790393538	0.999988768866776	0.58025764087226
Bacillus pseudofirmus	0.751241800233703	0.999988768866776	0.944795909655097
Bacillus pseudomycoides	0.887763393424876	0.999988768866776	0.748422519749114
Bacillus pumilus	0.984772381241265	0.999988768866776	0.795604660280728
Bacillus safensis	0.587203670475757	0.999988768866776	0.565326581910712
Bacillus simplex	0.930948757303181	0.999988768866776	0.953608825276885
Bacillus smithii	0.914906746937024	0.999988768866776	0.894849681078651
Bacillus sonorensis	0.9356164967194	0.999988768866776	0.871407813587269
Bacillus sp. 1NLA3E	0.653745407880429	0.999988768866776	0.602787195779638
Bacillus sp. Cs-700	0.370272978534765	0.999988768866776	0.18080594045472
Bacillus sp. DSL-17	0.414833818118955	0.999988768866776	0.311306619814002
Bacillus sp. FJAT-18017	0.911417813436554	0.999988768866776	0.786560692485936
Bacillus sp. FJAT-22090	0.240893722628348	0.999988768866776	0.274034485310141
Bacillus sp. FJAT-25496	0.320277202794465	0.999988768866776	0.183710996181487
Bacillus sp. FJAT-42376	0.645840789750368	0.999988768866776	0.567929321384956
Bacillus sp. FJAT-45348	0.791195278128617	0.999988768866776	0.869547602881089
Bacillus sp. N1-1	0.636351599693531	0.999988768866776	0.703514019012325
Bacillus sp. NSP9.1	0.662995453209712	0.999988768866776	0.733180160041959
Bacillus sp. OxB-1	0.96047114878336	0.999988768866776	0.982653759409818
Bacillus sp. S3	0.717940141101496	0.999988768866776	0.623640966701296
Bacillus sp. SB49	0.836086917324937	0.999988768866776	0.818969696515931
Bacillus sp. SPB7	0.975663339534779	0.999988768866776	0.948675621762125
Bacillus sp. THAF10	0.501925395925415	0.999988768866776	0.688190100776861
Bacillus sp. WP8	0.480429107641401	0.999988768866776	0.415370241246473
Bacillus sp. X1(2014)	0.893650069615956	0.999988768866776	0.896488367060466
Bacillus sp. Y1	0.660198948179197	0.999988768866776	0.749700014856404
Bacillus subtilis	0.500227831658526	0.999988768866776	0.562347815697234
Bacillus tequilensis	0.444547867840009	0.999988768866776	0.365131748572282
Bacillus thermoamylovorans	0.570405378889218	0.999988768866776	0.47290876380791
Bacillus thermocopriae	0.904648325649479	0.999988768866776	0.815208186639317
Bacillus thuringiensis	0.898282864975594	0.999988768866776	0.964184671912665
Bacillus vallismortis	0.362039986288439	0.999988768866776	0.704676796159939
Bacillus velezensis	0.95356554786603	0.999988768866776	0.776890890743527
Bacillus vietnamensis	0.766140812662262	0.999988768866776	0.548769580252056
Bacillus weihaiensis	0.684388677614285	0.999988768866776	0.955349269856551
Bacillus wiedmannii	0.548330866011605	0.999988768866776	0.70911932734083
Bacterioplanes sanyensis	0.845359334930651	0.999988768866776	0.624680680762507
Bacteriovorax stolpii	0.957871525121818	0.999988768866776	0.799394996121555
Bacteroidales bacterium CF	0.944037582588549	0.999988768866776	0.709951832950296
Bacteroides caccae	0.830943955077681	0.999988768866776	0.181041694687775
Bacteroides caecimuris	0.188388211692517	0.999988768866776	0.0193352626049396
Bacteroides cellulosilyticus	0.303777897328062	0.999988768866776	0.0698900852195166
Bacteroides coprosuis	0.798855018416691	0.999988768866776	0.148912241071602
Bacteroides dorei	0.150371951724688	0.999988768866776	0.0232032011031741
Bacteroides fragilis	0.377387951520389	0.999988768866776	0.0499655284640522
Bacteroides helcogenes	0.542079967043564	0.999988768866776	0.0481540864558693
Bacteroides heparinolyticus	0.913931386232367	0.999988768866776	0.222930390411096
Bacteroides intestinalis	0.751241800233703	0.999988768866776	0.13974545147048
Bacteroides ovatus	0.245128405171301	0.999988768866776	0.0181447983152629
Bacteroides salanitronis	0.683422057224463	0.999988768866776	0.0255202262691427
Bacteroides sp. A1C1	0.0729416451602537	0.999988768866776	0.00590580823678692
Bacteroides sp. CBA7301	0.54251760156186	0.999988768866776	0.0662766451107267
Bacteroides thetaiotaomicron	0.203043926746907	0.999988768866776	0.0258742756543176
Bacteroides uniformis	0.0997577071528766	0.999988768866776	0.00793243963426738
Bacteroides vulgatus	0.189580598523757	0.999988768866776	0.0092489248372335
Bacteroides xylanisolvens	0.260606656673201	0.999988768866776	0.0297687005597377
Bacteroides zoogleoformans	0.504469893313693	0.999988768866776	0.0306994505707886
Baekduia soli	0.0914280942988394	0.999988768866776	0.027749851890733
Barnesiella viscericola	0.4051500244084	0.999988768866776	0.0755814325875894
Bartonella ancashensis	0.432550425116987	0.999988768866776	0.529919623551583
Bartonella apis	0.911417813436554	0.999988768866776	0.769075979969797
Bartonella bacilliformis	0.845102604753405	0.999988768866776	0.392581221048909
Bartonella birtlesii	0.75754132342118	0.999988768866776	0.625286454936535
Bartonella clarridgeiae	0.938957691563137	0.999988768866776	0.970922690525213
Bartonella elizabethae	0.84405084914979	0.999988768866776	0.911774798924544
Bartonella grahamii	0.531685484367191	0.999988768866776	0.360485138497044
Bartonella quintana	0.361792925170533	0.999988768866776	0.662915289001835
Bartonella schoenbuchensis	0.533616675330468	0.999988768866776	0.481792977368964
Bartonella sp. WD16.2	0.452252189354249	0.999988768866776	0.840819740416535
Bartonella vinsonii	0.351921290019386	0.999988768866776	0.223474664079151
Basilea psittacipulmonis	0.277328392586135	0.999988768866776	0.430324984271229
Bathymodiolus septemdierum thioautotrophic gill symbiont	0.984838121890401	0.999988768866776	0.630509263598844
Bathymodiolus thermophilus thioautotrophic gill symbiont	0.807368640997591	0.999988768866776	0.703796954641616
Bdellovibrio bacteriovorus	0.469413056186139	0.999988768866776	0.412436326338773
Bdellovibrio exovorus	0.947811651077656	0.999988768866776	0.923965964665734
Bdellovibrio sp. NC01	0.262877906793152	0.999988768866776	0.0806242903888189
Bdellovibrio sp. ZAP7	0.428294101353284	0.999988768866776	0.135540778981465
Beggiatoa leptomitoformis	0.630383102579215	0.999988768866776	0.44891290709215
Beijerinckia indica	0.117095088613842	0.999988768866776	0.0260683369286624
Beijerinckiaceae bacterium	0.901153931987854	0.999988768866776	0.828730510330093
Beijerinckiaceae bacterium RH AL1	0.267026249148703	0.999988768866776	0.131800167878413
Belliella baltica	0.969932612352183	0.999988768866776	0.779808709000803
Bergeyella cardium	0.717940141101496	0.999988768866776	0.83837363276086
Bermanella marisrubri	0.781810950958487	0.999988768866776	0.610287597159277
Bernardetia litoralis	0.68686636729843	0.999988768866776	0.672258318743984
Betaproteobacteria bacterium GR16-43	0.164259049990831	0.999988768866776	0.0368070892130494
Beutenbergia cavernae	0.387978941009684	0.999988768866776	0.106751635683732
Bibersteinia trehalosi	0.961739087943134	0.999988768866776	0.786028048309055
Bifidobacterium actinocoloniiforme	0.474392839059784	0.999988768866776	0.767178041382775
Bifidobacterium adolescentis	0.336713878119056	0.999988768866776	0.189340195575899
Bifidobacterium angulatum	0.356570905658121	0.999988768866776	0.483980673138818
Bifidobacterium animalis	0.787059282684579	0.999988768866776	0.993428979377232
Bifidobacterium asteroides	0.745260183611232	0.999988768866776	0.579194001587843
Bifidobacterium bifidum	0.138738112285164	0.999988768866776	0.212425249971619
Bifidobacterium breve	0.532581571950567	0.999988768866776	0.639171881381348
Bifidobacterium catenulatum	0.242881188775284	0.999988768866776	0.248726942637732
Bifidobacterium choerinum	0.938977852238012	0.999988768866776	0.920905134268243
Bifidobacterium coryneforme	0.884805110010602	0.999988768866776	0.609505075112497
Bifidobacterium dentium	0.380897439352788	0.999988768866776	0.193013851242007
Bifidobacterium gallinarum	0.907059807958532	0.999988768866776	0.759204710710867
Bifidobacterium indicum	0.481026337561322	0.999988768866776	0.70911932734083
Bifidobacterium longum	0.340763695557025	0.999988768866776	0.514834866246721
Bifidobacterium pseudocatenulatum	0.300682888803353	0.999988768866776	0.503816468362671
Bifidobacterium pseudolongum	0.936886011532913	0.999988768866776	0.705365916615475
Bifidobacterium scardovii	0.801082002409501	0.999988768866776	0.955414939220596
Bifidobacterium thermophilum	0.620003198114955	0.999988768866776	0.756371031878482
Blastochloris tepida	0.0362713137855213	0.999988768866776	0.00920594677386881
Blastochloris viridis	0.0337091795090393	0.999988768866776	0.00793243963426738
